,NGram,percent_in_tag,percent_in_other
385,endic,0.0003435835767050335,4.697330448389549e-05
386,iciti,0.0003435835767050335,4.110164142340856e-05
387,inal ,0.0007853338896115052,0.00022018736476826014
388,l abs,0.0003926669448057526,1.4679157651217343e-05
389,minal,0.00044175031290647165,4.403747295365203e-05
390,nal a,0.0001963334724028763,7.045995672584324e-05
391,ndici,0.0003435835767050335,3.522997836292162e-05
392,omina,0.00044175031290647165,4.403747295365203e-05
393,pendi,0.00036812526075539304,5.8716630604869373e-05
394,ppend,0.00036812526075539304,4.990913601413896e-05
395, hemo,0.0007607922055611456,9.394660896779099e-05
396,a hem,9.816673620143814e-05,2.9358315302434683e-06
397,agic ,0.0007853338896115052,3.229414683267816e-05
398,alkhu,7.362505215107861e-05,unique_to_tag
399,c fev,0.0018160846197266057,1.761498918146081e-05
400,emorr,0.0007853338896115052,7.339578825608672e-05
401,gic f,0.0007362505215107861,2.6422483772191217e-05
402,hagic,0.0007853338896115052,3.229414683267816e-05
403,hemor,0.0007853338896115052,5.8716630604869373e-05
404,hurma,7.362505215107861e-05,unique_to_tag
405,ic fe,0.0012516258865683362,2.9358315302434687e-05
406,khurm,7.362505215107861e-05,unique_to_tag
407,lkhur,7.362505215107861e-05,unique_to_tag
408,ma he,0.00012270842025179768,unique_to_tag
409,morrh,0.0007853338896115052,7.339578825608672e-05
410,orrha,0.0007853338896115052,7.339578825608672e-05
411,rhagi,0.0007853338896115052,3.229414683267816e-05
412,rma h,7.362505215107861e-05,unique_to_tag
413,rrhag,0.0007853338896115052,7.339578825608672e-05
414,urma ,7.362505215107861e-05,unique_to_tag
415, trac,0.00105529241416546,9.981827202827793e-05
416,act i,0.0010062090460647409,8.807494590730405e-06
417,al tr,0.0005644587331582693,9.981827202827793e-05
418,c inf,0.0026259601933884703,7.926745131657364e-05
419,ct in,0.0010062090460647409,2.6422483772191217e-05
420,dodon,0.0008098755736618647,unique_to_tag
421,endod,0.0008098755736618647,unique_to_tag
422,enita,0.0006626254693597075,1.761498918146081e-05
423,genit,0.0006626254693597075,2.6422483772191217e-05
424,ic in,0.0026259601933884703,0.00013798408192144303
425,ital ,0.0006626254693597075,9.394660896779099e-05
426,l tra,0.0005644587331582693,4.697330448389549e-05
427,ndodo,0.0008098755736618647,unique_to_tag
428,nital,0.0006626254693597075,1.761498918146081e-05
429,ntic ,0.0008589589417625838,8.807494590730405e-06
430,ontic,0.0008098755736618647,unique_to_tag
431,ract ,0.0010307507301151005,5.8716630604869373e-05
432,t inf,0.0013007092546690553,0.00011449742967949527
433,tal t,0.0005644587331582693,5.871663060486937e-06
434,tic i,0.0008098755736618647,6.458829366535631e-05
435,tract,0.0010307507301151005,0.00011743326120973875
436,aeohy,0.00022087515645323583,2.9358315302434683e-06
437,eohyp,0.00022087515645323583,2.9358315302434683e-06
438,haeoh,0.00022087515645323583,2.9358315302434683e-06
439,homyc,0.00022087515645323583,2.9358315302434683e-06
440,hypho,0.00022087515645323583,2.9358315302434683e-06
441,ohyph,0.00022087515645323583,2.9358315302434683e-06
442,phaeo,0.00022087515645323583,2.9358315302434683e-06
443,phomy,0.00022087515645323583,2.9358315302434683e-06
444,yphom,0.00022087515645323583,2.9358315302434683e-06
445, anap,4.908336810071907e-05,unique_to_tag
446, gran,4.908336810071907e-05,4.110164142340856e-05
447,an gr,4.908336810071907e-05,5.871663060486937e-06
